,0,1,2
0,1.1349373205351867,4.768443579383796,6
1,1.5859049694633283,3.540971749962757,7
2,1.2886906506529106,4.13891260175257,0
3,1.2984152281015209,4.13891247763063,0
4,1.2662332097458286,4.13891260175257,0
5,1.2829288158740788,4.167784343540376,0
6,1.333334308792842,3.635856922838518,5
7,1.3798272444953534,4.023907774152418,1
8,1.2939794063162662,4.138912479815036,0
9,1.3025723941769778,3.641671098931284,7
10,1.2679049676361178,4.13891260175257,0
11,1.2891781603037358,4.138912479815036,0
12,1.282952334958179,4.138912479815036,0
13,1.381918968344849,4.023907774152418,1
14,1.470435266570164,3.784268832523721,2
15,1.2987653519909845,4.138912479815036,0
16,1.2582927422903176,4.138916579028363,1
17,1.382668517398523,4.023907774152418,1
18,1.2887300937654325,4.13891260175257,0
19,1.2652553046397992,4.167360447523883,0
20,1.2678122183953944,4.167360447523883,0
21,1.3120316316889153,3.6414746246950953,6
22,1.3227828412696727,4.13891260175257,0
23,1.2920334820407164,4.138912479815036,0
24,1.2975855860567973,4.13891247763063,0
25,1.381812768778154,4.023907774152418,1
26,1.2666741504662504,4.13891260175257,0
27,1.298788850864146,4.13891247763063,0
28,1.2932569101912423,4.138912479815036,0
29,1.2912035683702905,4.138912479815036,0
30,1.2975855860567973,4.13891247763063,0
31,1.3501857123099479,4.023907774152418,1
32,1.3778296820518825,4.023907774152418,1
33,1.2984651332533248,4.13891247763063,0
34,1.2772705916486013,4.138792748394311,1
35,1.4310492785789497,3.973114180242131,2
36,1.3344342372605666,4.138912479815036,0
37,1.3124531566730118,4.13891260175257,0
38,1.3386519387570006,4.13891260175257,0
39,1.2662218000508272,4.13891260175257,0
40,1.3120316316889153,3.6414746246950953,6
41,1.3923752607500979,3.8681038614856798,2
42,1.279143758715601,4.166463731306301,0
43,1.2816042555998446,4.166463731306301,0
44,1.470435266570164,3.784268832523721,2
45,1.2782540550529868,4.166463728494541,0
46,1.2891781603037358,4.138912479815036,0
47,1.3952309450012423,3.60025860797504,4
48,1.2976858273695515,4.13891260175257,0
49,1.2889300959933303,4.1389124864550775,0
50,1.4027819830596073,4.023907774152418,1
51,1.2841305986200242,4.024953026366835,2
52,1.237597584240259,4.177328422407791,2
53,1.281342014078175,4.166463728494541,0
54,1.4931346775490006,3.60025860797504,3
55,1.2910095566044404,4.13891260175257,0
56,1.2956355241714632,4.13891260175257,0
57,1.4660441183570294,3.60025860797504,3
58,1.2846331597946363,4.13891260175257,0
59,1.2655163382065515,4.167360447523883,0
60,1.2903456619328166,4.138912490025203,0
61,1.3418081358967615,4.023907774152418,1
62,1.3328499671439473,4.138912465861672,0
63,1.3824981042204527,4.023907774152418,1
64,1.2783642160883792,4.166463731306301,0
65,1.2891933051875346,4.138912479815036,0
66,1.2984152281015209,4.13891247763063,0
67,1.4845087976763365,4.138462372800213,1
68,1.494871181467992,4.138462372800213,1
69,1.4163211365202948,3.7787049872873317,3
70,1.3800488672635831,4.023907774152418,1
71,1.3328499223564119,4.138912479815036,0
72,1.5034947774473981,3.737813657675604,3
73,1.2912035683702905,4.138912479815036,0
74,1.2975846184311237,4.13891247763063,0
75,1.2924492904364797,4.138912479815036,0
76,1.3779631510557382,4.023907774152418,1
77,1.4717845602469581,3.7983110342800606,2
78,1.47285183196458,3.784268832523721,2
79,1.3090283475903564,4.13891260175257,0
80,1.2654026530078115,4.167360447523883,0
81,1.282513238447738,4.166463731306301,0
82,1.2668676399803493,4.13891260175257,0
83,1.3724551169992871,4.023907774152418,1
84,1.2891781603037358,4.138912479815036,0
85,1.3811893055337727,4.023907774152418,1
86,1.288880535136281,4.13891260175257,0
87,1.2912035683702905,4.138912479815036,0
88,1.2912035683702905,4.138912479815036,0
89,1.3777984981972276,4.030176203871902,1
90,1.3003081271183208,4.13891247763063,0
91,1.3493076460942903,4.138912476924151,0
92,1.2984152281015209,4.13891247763063,0
93,1.385299248157072,3.9652410250621823,2
94,1.281342014078175,4.166463728494541,0
95,1.2960864003644375,4.13891260175257,0
96,1.2984152281015209,4.13891247763063,0
97,1.2662331923404462,4.13891260175257,0
98,1.2890221141451965,4.13891260175257,0
99,1.2902293577074249,4.138912479815036,0
100,1.1927251376030767,5.315990015051682,7
101,1.693051458918938,3.5084798577047493,6
102,1.657446682299469,4.913115645758853,1
103,1.5271272472091169,4.484335963346612,2
104,1.5435454192880822,3.6156953954684328,7
105,1.4573845200780742,3.739493268544791,8
106,1.7147497389283772,4.184790000781863,2
107,1.4238717897459525,5.099027297550237,1
108,1.3991475341787625,4.947088386794627,1
109,1.858862800719711,4.913115645758853,1
110,1.5403510698766196,3.9068633043982888,3
111,1.443492924977589,4.946770327592363,1
112,1.7128623772214309,4.192801024092465,2
113,1.7329641152559478,3.906821994877226,4
114,1.6209545263123757,4.484330809249685,2
115,1.393243694291124,4.936087346026813,2
116,1.668320073045738,4.913115645758853,1
117,1.5153133452528897,4.484316191720571,2
118,1.858862800719711,4.913115645758853,1
119,1.7053814814121104,4.192801024092465,2
120,1.694746024765842,4.017045897951655,3
121,1.70441673170599,4.913115645758853,1
122,1.4271221162860972,4.950798721216822,1
123,1.858862800719711,4.913115645758853,1
124,1.4238717897459525,5.099027297550237,1
125,1.587041703813978,4.12309720680807,2
126,1.7024233679720764,4.191493084656096,2
127,1.456501399503554,3.739493268544791,9
128,1.7116858490312692,3.906821994877226,4
129,1.5549230532223939,4.12309720680807,2
130,1.8256899610019963,4.912070939326332,1
131,1.6947660228686434,4.017045897951655,3
132,1.4807268529753574,4.4707827651947465,2
133,1.6220969198771007,4.484330809249685,2
134,1.7160918682536836,3.9068633043982888,4
135,1.7128623772214309,4.192801024092465,2
136,1.4245862282695823,4.946770327592363,1
137,1.655588528825706,4.913115645758853,1
138,1.4245862282695823,4.946770327592363,1
139,1.5506367361417586,4.483934020892991,2
140,1.6701830311726868,4.913115645758853,1
141,1.7010776281238333,4.191493084656096,2
142,1.397689308858695,4.947088386794627,1
143,1.858862800719711,4.913115645758853,1
144,1.3682645133043603,4.287657488917149,8
145,1.4699773097765432,3.739493268544791,7
146,1.5882582418262967,3.7814066376431694,5
147,1.5412410583498568,3.5084798577047493,7
148,1.4138987524347648,4.950798721216822,1
149,1.263389438127103,4.475888068295829,7
150,1.858862800719711,4.913115645758853,1
151,1.3715518636143225,5.926208056509632,2
152,1.545927961619289,3.5084798577047493,6
153,1.832222235001494,4.913115645758853,1
154,1.858862800719711,4.913115645758853,1
155,1.6701830311726868,4.913115645758853,1
156,1.425125988048622,5.091029517160694,1
157,1.7063488314166533,4.193230682055372,2
158,1.2186634492779096,5.315990015051682,4
159,1.7077879288884383,4.192801024092465,2
160,1.7191084465355169,4.196128457993967,2
161,1.694746024765842,4.017045897951655,3
162,1.7179589172330567,4.913115645758853,1
163,1.4168265648463687,4.950798721216822,1
164,1.7177996542976455,4.167057345462794,3
165,1.6569263539544197,4.913115645758853,1
166,1.5476323136193022,4.484320633237417,2
167,1.7063643772229917,4.192801024092465,2
168,1.4951009323817672,4.049529776251437,5
169,1.7150501020233029,4.375508119492593,2
170,1.5461501873939287,4.12309720680807,2
171,1.5865824262160209,4.12309720680807,2
172,1.8256899610019963,4.912070939326332,1
173,1.6023086993971327,4.072135734433533,4
174,1.7070140909551224,4.192801024092465,2
175,1.7177996542976455,4.167057345462794,3
176,1.5337953513336797,4.484330809249685,2
177,1.4280049600671423,4.946770327592363,1
178,1.668320073045738,4.913115645758853,1
179,1.6698887870907857,4.913115645758853,1
180,1.5271520969396057,4.484330809249685,2
181,1.4155821232345631,4.950798721216822,1
182,1.858862800719711,4.913115645758853,1
183,1.858862800719711,4.913115645758853,1
184,1.4168265658717232,4.950798721216822,1
185,1.555317102854495,4.12309720680807,2
186,1.4903772108556392,3.8130559857493003,6
187,1.7050969764771429,4.192801024092465,2
188,1.6569263539544197,4.913115645758853,1
189,1.858862800719711,4.913115645758853,1
190,1.5271520969396057,4.484330809249685,2
191,1.7053814814121104,4.192801024092465,2
192,1.7128623772214309,4.192801024092465,2
193,1.6859610787962587,4.017045897951655,3
194,1.5418959376853762,4.913394672320163,1
195,1.718971291562967,4.196128457993967,2
196,1.705096976477245,4.192801024092465,2
197,1.479912152740948,4.470783009447071,2
198,1.5272666308146803,4.484316191720571,2
199,1.7114113428136442,3.906821994877226,4
200,1.2923885385523726,5.637061390791181,3
201,1.7923602423890246,3.7110045224546275,8
202,1.4700266958770358,5.329442552115045,1
203,1.794115752933181,4.53769420848953,2
204,1.350411113719621,5.578875160246664,1
205,1.3518782094383643,5.578875160246664,1
206,1.525617533400812,3.782617326683781,8
207,1.4648302321556272,5.314518263313298,1
208,1.4487193937697487,3.9362189268858954,7
209,1.7507635725531816,3.9610415968470614,2
210,1.7722049397315571,3.952977310794782,2
211,1.4573271617242456,5.329442552115045,1
212,1.4269127249793407,4.6179449982876495,2
213,1.6168450509025047,4.081199039106813,2
214,1.8165482674970472,3.9628317672502784,2
215,1.803115184821883,4.53769420848953,2
216,1.4729382016173975,5.329442552115045,1
217,1.4421566278729485,5.314391399613996,1
218,1.4969789536065043,3.9806326327316564,2
219,1.6029847309833083,3.736100517549249,7
220,1.7574750086132056,3.96175798058603,2
221,1.4402509822884448,5.328204070787167,1
222,1.3902504285735917,4.114578535380036,5
223,1.7687194639963995,4.53769420848953,2
224,1.8075943189864372,3.952977310794782,2
225,1.370265866322991,5.329754307136234,1
226,1.3518782094383643,5.578875160246664,1
227,1.8604419792789575,4.53769420848953,2
228,1.3688794988598576,4.163143061443636,3
229,1.5329940701900358,5.328204070787167,1
230,1.3466562484798197,5.329752191004223,1
231,1.8089399322237265,3.96175798058603,2
232,1.5057022231124924,5.329442552115045,1
233,1.642837743826224,3.8269439819640714,2
234,1.8018490304852277,4.53769420848953,2
235,1.8274359039443486,3.9628317672502784,2
236,1.8089398237764927,3.96175798058603,2
237,1.8074839750990874,3.9627984556828397,2
238,1.4589048784213268,5.3281843159349735,1
239,1.4319058493468428,5.329442180612828,1
240,1.49697805956398,3.9806326327316564,2
241,1.4646832060300798,5.314518263313298,1
242,1.4985448091589852,3.862852298510048,8
243,1.803115184821883,4.53769420848953,2
244,1.350411113719621,5.578875160246664,1
245,1.360669445977533,5.329741277213658,1
246,1.6705171338433924,5.314547605498665,1
247,1.6029847309833083,3.736100517549249,7
248,1.4834817031656422,4.062327724304623,2
249,1.4233727943260364,5.3294717973806165,1
250,1.4706155307110675,3.9100935985121863,6
251,1.7596533886409034,3.8269439819640714,2
252,1.4233727943260364,5.3294717973806165,1
253,1.4233728345876147,5.3294717973806165,1
254,1.8129496492383788,3.96175798058603,2
255,1.4947262222447915,3.9806326327316564,2
256,1.3602039944158537,5.328204070787167,1
257,1.8089398237764927,3.96175798058603,2
258,1.858273823757759,4.53769420848953,2
259,1.8164054507783993,3.9628317672502784,2
260,1.859275009778547,4.53769420848953,2
261,1.7687194639963995,4.53769420848953,2
262,1.450647621097984,5.329439330558287,1
263,1.3688794988598576,4.163143061443636,3
264,1.6188618922271052,5.314518263313298,1
265,1.7970239512477326,3.7329554287626796,4
266,1.494587013951015,3.9806326327316564,3
267,1.772251850036481,3.952977310794782,2
268,1.5021664024614447,3.9806326327316564,2
269,1.3621410199219723,5.328204070787167,1
270,1.4557780092543264,5.329442552115045,1
271,1.3735264277872827,5.328204070787167,1
272,1.7687194639963995,4.53769420848953,2
273,1.455783257789115,5.329442552115045,1
274,1.4542349969122985,5.329435300150046,1
275,1.8583435467186,4.53769420848953,2
276,1.8153538531596192,3.9628317672502784,2
277,1.381522036812094,5.328204070787167,1
278,1.7481817883194177,3.8269439819640714,3
279,1.7123193507267842,3.8269439819640714,3
280,1.4533979893010023,5.328572804991608,1
281,1.4319055976345294,5.329442180612828,1
282,1.8153231738030484,3.9628317672502784,2
283,1.3621410199219723,5.328204070787167,1
284,1.8165482674970472,3.9628317672502784,2
285,1.689107496273883,5.088347189560354,2
286,1.7070010589556197,4.53769420848953,2
287,1.7687194639963995,4.53769420848953,2
288,1.38704334439939,5.177576821469271,2
289,1.8089399322237265,3.96175798058603,2
290,1.4822452005208306,3.9806326327316564,3
291,1.7687194639963995,4.53769420848953,2
292,1.3628542433430348,5.328204070787167,1
293,1.812645602098352,3.8269439819640714,3
294,1.816810146051407,3.96175798058603,2
295,1.442162173231626,5.314391399613996,1
296,1.3963231282285833,5.32974098870434,1
297,1.7687194639963995,4.53769420848953,2
298,1.5020057910748759,3.9806326327316564,2
299,1.3527746770929094,4.6621090856956044,2
300,1.1935090597775424,5.422591894457452,5
301,1.3180457749655334,3.461435805041341,2
302,1.3282204015582955,4.289312841840873,0
303,1.3329193797040337,4.236006429885454,0
304,1.2599079515547833,5.97260447950231,0
305,1.2937945392841477,3.6118236764755203,2
306,1.4155708243869807,3.6132273772010115,1
307,1.3369593745260997,4.289695038298173,0
308,1.28692182003035,5.423968758844852,0
309,1.3137159495074564,3.467044921203588,2
310,1.3415914897249008,4.042017016520522,0
311,1.2964814200141788,4.223451466931908,0
312,1.4207893234305145,3.5331965866622177,1
313,1.308048010789393,4.289695038298173,0
314,1.4041452542625543,4.28267842766919,0
315,1.2934586298656385,4.111613951994521,1
316,1.4185355497767527,3.613151880431827,1
317,1.3329183085787748,4.236006429885454,0
318,1.4155732098451854,3.6132273772010115,1
319,1.2550259329185356,5.97260447950231,0
320,1.4155708200077932,3.6132273772010115,1
321,1.4155732098451854,3.6132273772010115,1
322,1.4603970160409405,4.289695038298173,0
323,1.3137270446006863,3.467047476154104,2
324,1.3616791828481265,4.238051693658039,0
325,1.3415925342986437,4.042024328895663,0
326,1.2679755188370612,5.97260447950231,0
327,1.4155732098451854,3.6132273772010115,1
328,1.2593171371768261,5.97260447950231,0
329,1.3329183085787748,4.236006429885454,0
330,1.3121347498620641,4.289695038298173,0
331,1.3995121610807435,3.6131472439915244,1
332,1.444021492309055,4.28267842766919,0
333,1.355520828985897,3.6228273655076966,1
334,1.2591620208821428,5.97260447950231,0
335,1.608995544197085,5.033866434044884,0
336,1.3317470041124135,4.236006429885454,0
337,1.3582823338997334,4.289695038298173,0
338,1.5861388666903122,4.066143550323333,1
339,1.4155712635838598,3.6132273772010115,1
340,1.3369593749109987,4.289695038298173,0
341,1.2831343511121303,4.217827528364946,0
342,1.2951877557446179,4.238621509866939,0
343,1.3134877238422125,3.4669910186792006,2
344,1.3152228715783136,3.4672827764688448,2
345,1.5553310776887348,4.06292998030477,1
346,1.4150060818005499,3.6131461318725924,1
347,1.2550259329185356,5.97260447950231,0
348,1.4155733541980802,3.6132273772010115,1
349,1.4150060818005499,3.6131461318725924,1
350,1.247438914106304,4.131011741971247,5
351,1.3300517700453738,3.466963563348528,1
352,1.4039429476748713,4.28267842766919,0
353,1.2915158875356312,3.6118236764755203,3
354,1.3145246800439445,3.466964052400325,2
355,1.4127387152190665,3.6132273772010115,1
356,1.4155732098451854,3.6132273772010115,1
357,1.3145246800439445,3.466964052400325,2
358,1.337050166907398,4.289695038298173,0
359,1.3120270899767108,4.289695038298173,0
360,1.4155732098451854,3.6132273772010115,1
361,1.3080123190455184,3.6130949854517933,1
362,1.3891770185916201,4.289312841840873,0
363,1.3369593749109987,4.289695038298173,0
364,1.2935196357321466,4.238621509866939,0
365,1.2935264446484431,4.238621509866939,0
366,1.3524093967730355,4.04304406573214,0
367,1.4150110327705503,3.6131461318725924,1
368,1.3895356723621024,4.289312841840873,0
369,1.296476126375842,4.238621509866939,0
370,1.4022599222055316,4.235720980861721,0
371,1.3859630770493925,3.466963563348528,1
372,1.296476126375842,4.238621509866939,0
373,1.3524098123342547,4.043051384253015,0
374,1.361677731446014,4.238051693658039,0
375,1.292836877395064,4.239844414754182,0
376,1.433709456444388,4.28267842766919,0
377,1.5456958960700176,4.065601085022271,1
378,1.2794587231557748,5.581456891860852,0
379,1.4069003939904678,3.677289904825846,1
380,1.3616791828481265,4.238051693658039,0
381,1.361667664257448,4.238051693658039,0
382,1.3184920196383367,3.466963563348528,1
383,1.336951435137962,4.289695038298173,0
384,1.4271674385893225,3.6132273772010115,1
385,1.433709456444388,4.28267842766919,0
386,1.3329183085787748,4.236006429885454,0
387,1.3257238569488858,4.184829264846205,0
388,1.415024675295939,3.613145843032069,1
389,1.3278479553191807,4.289312841840873,0
390,1.4069865614426589,3.669672870982921,1
391,1.4207893234305145,3.5331965866622177,1
392,1.366211440743873,4.042017016520522,0
393,1.35210086955867,3.6130949854517933,1
394,1.3261753868337096,4.289312841840873,0
395,1.2653002973748897,5.423968758844852,0
396,1.3078551405067995,3.6130949854517933,1
397,1.3321300522598751,4.042781065073649,0
398,1.4150060818005499,3.6131461318725924,1
399,1.2832399934079313,4.217827528364946,0
400,1.2804047250584099,5.47325894644157,2
401,1.472496716305702,4.29423920420255,6
402,1.6770163437927617,5.740225693812867,0
403,1.5037331763594912,5.106646430293583,1
404,1.6564540505958798,5.740225693812867,0
405,1.72084558870208,4.486125977656163,1
406,1.3765752060340923,6.003918535989946,0
407,1.4367669370939664,4.29423920420255,3
408,1.377852350584149,5.984557017306752,0
409,1.442031198588786,4.277531663258609,4
410,1.3549439042212412,4.9001153838193865,1
411,1.4874728493601828,5.106646430293583,1
412,1.4293756700842373,5.041210483761662,1
413,1.6770163437927617,5.740225693812867,0
414,1.6617083274773528,5.734617339481864,0
415,1.6940741866667846,4.368126793655678,1
416,1.7848915586214193,4.4342403403851876,1
417,1.7221015198261869,4.499781301062739,1
418,1.6740170518108566,5.740225693812867,0
419,1.6740170518108566,5.740225693812867,0
420,1.7268149994860396,4.500236134641474,1
421,1.5539086029792244,4.8810806040138175,1
422,1.3770504401218404,6.003918535989946,0
423,1.4973239330231092,4.186619533461247,4
424,1.4455298902271332,4.883835557218037,1
425,1.7246725532492568,4.4822964374866165,1
426,1.363791481518278,5.972367209476478,0
427,1.486583275754751,5.099664809745055,1
428,1.5889990385236683,5.78612169771434,0
429,1.7228701533092974,4.481772326035965,1
430,1.6509796712097784,5.74017257695195,0
431,1.723666080202582,4.437792497061566,1
432,1.732405261783319,4.88267586838727,1
433,1.42441437380217,4.280002888319384,3
434,1.6886295014854855,5.740225693812867,0
435,1.6740737494769395,5.740225693812867,0
436,1.6789287585686201,4.368126793655678,1
437,1.7229091005186858,4.481772326035965,1
438,1.3767114186966556,6.003918535989946,0
439,1.706179465222247,4.437792497061566,1
440,1.7296548423011946,4.498335812134294,1
441,1.3630402043140761,6.003918535989946,0
442,1.4874619459516065,5.106646430293583,1
443,1.5924925518630835,4.368126793655678,2
444,1.7072183430843564,5.740225693812867,0
445,1.5353637978473866,4.186619533461247,4
446,1.4799837949606436,5.888544950189792,0
447,1.6888721527714656,5.740225693812867,0
448,1.6770525636317846,5.740225693812867,0
449,1.3749856648451093,5.972143888416436,0
450,1.4371833246565608,4.310379623147007,3
451,1.6564540505958798,5.740225693812867,0
452,1.3743381808076356,4.499962164777676,2
453,1.6770163437927617,5.740225693812867,0
454,1.3494360067679931,4.537271010818405,4
455,1.48746865702245,5.106646430293583,1
456,1.469457860233008,5.099664809745055,1
457,1.703610158886298,4.8810807341183295,1
458,1.3944062316030146,4.991420279295619,1
459,1.5450455312507467,4.8810806040138175,1
460,1.4011825161196454,5.983095886979955,0
461,1.6740076977499967,5.740225693812867,0
462,1.7295462020473285,4.4822964374866165,1
463,1.6740076977499967,5.740225693812867,0
464,1.4830593015483848,5.005289577671682,1
465,1.4064619848430102,5.979888609237222,0
466,1.5876075396124019,5.106646430293583,1
467,1.5450407032533713,4.8810806040138175,1
468,1.6770525636317846,5.740225693812867,0
469,1.7061959012764163,4.8810806040138175,1
470,1.6751000272160557,4.8810806040138175,1
471,1.5924925518630835,4.368126793655678,2
472,1.3767803943087649,6.1361286711749985,0
473,1.6644570464443262,5.738552196730318,0
474,1.4869665974596122,5.106646430293583,1
475,1.44783641348683,4.310379623147007,3
476,1.6933375672469964,4.8810807341183295,1
477,1.3742129227661615,4.5374848188823265,3
478,1.4367669370939664,4.29423920420255,3
479,1.7221099345822428,4.4822964374866165,1
480,1.4884391185674872,5.111241325797584,1
481,1.7267509376028245,4.497968036371439,1
482,1.7072529978217283,5.740225693812867,0
483,1.6793700543372905,4.368128677383043,1
484,1.4989581699235612,5.106646430293583,1
485,1.6739483945792981,5.740225693812867,0
486,1.7280972789995466,4.4822964374866165,1
487,1.3978417775964274,5.979888609237222,0
488,1.674499067303425,5.740225687306471,0
489,1.6536246102741872,5.738552196730318,0
490,1.7231228658479842,4.437792497061566,1
491,1.6614021186753165,5.734617339481864,0
492,1.4804269341143916,5.888544950189792,0
493,1.6780846879093594,4.368128677383043,1
494,1.7249759805089113,4.481772326035965,1
495,1.6775948719228047,4.368126793655678,1
496,1.688687588318611,5.740225693812867,0
497,1.3632315491339702,4.537493833441528,2
498,1.4975862216098077,5.888544950189792,0
499,1.6659242421674794,5.740225693812867,0
500,1.2844576717957956,4.789168312785625,5
501,1.6987973894019628,3.667372149790924,8
